AAR,BYDEL,ALDERSKAT,IETYPE,SOC_GRUPPE,SOCSTIL,PERSONER
2004,6,2,1,1,115,3
2004,6,2,1,1,116,21
2004,6,2,1,1,131,10
2004,6,2,1,1,132,77
2004,6,2,1,1,133,174
2004,6,2,1,1,134,1401
2004,6,2,1,1,135,247
2004,6,2,1,1,136,514
2004,6,2,1,2,201,38
2004,6,2,1,2,202,26
2004,6,2,1,3,311,3
2004,6,2,1,3,312,4
2004,6,2,1,3,313,14
2004,6,2,1,3,314,10
2004,6,2,1,3,315,20
2004,6,2,1,3,319,1
2004,6,2,1,3,322,4
2004,6,2,1,3,323,6
2004,6,2,1,3,331,2
2004,6,2,1,3,333,7
2004,6,2,1,3,340,48
2004,6,2,1,3,350,622
2004,6,2,1,3,360,155
2004,6,2,2,1,115,1
2004,6,2,2,1,116,4
2004,6,2,2,1,132,4
2004,6,2,2,1,133,4
2004,6,2,2,1,134,54
2004,6,2,2,1,135,34
2004,6,2,2,1,136,65
2004,6,2,2,2,201,4
2004,6,2,2,2,202,1
2004,6,2,2,3,312,1
2004,6,2,2,3,313,6
2004,6,2,2,3,314,2
2004,6,2,2,3,323,1
2004,6,2,2,3,340,14
2004,6,2,2,3,350,52
2004,6,2,2,3,360,101
2004,6,2,3,1,117,1
2004,6,2,3,1,132,1
2004,6,2,3,1,133,3
2004,6,2,3,1,134,36
2004,6,2,3,1,135,12
2004,6,2,3,1,136,13
2004,6,2,3,2,201,2
2004,6,2,3,2,202,1
2004,6,2,3,3,311,1
2004,6,2,3,3,313,1
2004,6,2,3,3,314,1
2004,6,2,3,3,340,5
2004,6,2,3,3,350,31
2004,6,2,3,3,360,11
2004,6,3,1,1,115,13
2004,6,3,1,1,116,45
2004,6,3,1,1,117,2
2004,6,3,1,1,118,2
2004,6,3,1,1,120,1
2004,6,3,1,1,131,21
2004,6,3,1,1,132,497
2004,6,3,1,1,133,669
2004,6,3,1,1,134,1249
2004,6,3,1,1,135,133
2004,6,3,1,1,136,411
2004,6,3,1,2,201,105
2004,6,3,1,2,202,10
2004,6,3,1,3,311,1
2004,6,3,1,3,312,7
2004,6,3,1,3,313,15
2004,6,3,1,3,314,12
2004,6,3,1,3,315,34
2004,6,3,1,3,318,1
2004,6,3,1,3,322,15
2004,6,3,1,3,323,10
2004,6,3,1,3,331,11
2004,6,3,1,3,340,64
2004,6,3,1,3,350,212
2004,6,3,1,3,360,104
2004,6,3,2,1,115,2
2004,6,3,2,1,116,7
2004,6,3,2,1,132,23
2004,6,3,2,1,133,32
2004,6,3,2,1,134,56
2004,6,3,2,1,135,43
2004,6,3,2,1,136,60
2004,6,3,2,2,201,16
2004,6,3,2,2,202,4
2004,6,3,2,3,311,2
2004,6,3,2,3,312,6
2004,6,3,2,3,313,2
2004,6,3,2,3,314,2
2004,6,3,2,3,315,1
2004,6,3,2,3,322,2
2004,6,3,2,3,323,2
2004,6,3,2,3,331,1
2004,6,3,2,3,340,27
2004,6,3,2,3,350,28
2004,6,3,2,3,360,80
2004,6,3,3,1,115,1
2004,6,3,3,1,116,1
2004,6,3,3,1,117,2
2004,6,3,3,1,131,1
2004,6,3,3,1,132,6
2004,6,3,3,1,133,10
2004,6,3,3,1,134,17
2004,6,3,3,1,135,3
2004,6,3,3,1,136,13
2004,6,3,3,2,201,4
2004,6,3,3,3,312,1
2004,6,3,3,3,314,1
2004,6,3,3,3,323,1
2004,6,3,3,3,331,3
2004,6,3,3,3,340,4
2004,6,3,3,3,350,5
2004,6,3,3,3,360,9
2004,6,4,1,1,115,162
2004,6,4,1,1,116,294
2004,6,4,1,1,117,41
2004,6,4,1,1,118,21
2004,6,4,1,1,120,9
2004,6,4,1,1,131,320
2004,6,4,1,1,132,2823
2004,6,4,1,1,133,2789
2004,6,4,1,1,134,3383
2004,6,4,1,1,135,562
2004,6,4,1,1,136,1264
2004,6,4,1,2,201,495
2004,6,4,1,2,202,34
2004,6,4,1,3,311,12
2004,6,4,1,3,312,45
2004,6,4,1,3,313,49
2004,6,4,1,3,314,6
2004,6,4,1,3,315,70
2004,6,4,1,3,318,6
2004,6,4,1,3,319,14
2004,6,4,1,3,322,22
2004,6,4,1,3,323,72
2004,6,4,1,3,325,41
2004,6,4,1,3,331,608
2004,6,4,1,3,333,18
2004,6,4,1,3,340,270
2004,6,4,1,3,350,85
2004,6,4,1,3,360,280
2004,6,4,2,1,115,39
2004,6,4,2,1,116,55
2004,6,4,2,1,117,21
2004,6,4,2,1,118,3
2004,6,4,2,1,120,9
2004,6,4,2,1,131,10
2004,6,4,2,1,132,146
2004,6,4,2,1,133,140
2004,6,4,2,1,134,232
2004,6,4,2,1,135,145
2004,6,4,2,1,136,245
2004,6,4,2,2,201,103
2004,6,4,2,2,202,15
2004,6,4,2,3,311,6
2004,6,4,2,3,312,23
2004,6,4,2,3,313,47
2004,6,4,2,3,314,11
2004,6,4,2,3,315,15
2004,6,4,2,3,318,2
2004,6,4,2,3,319,1
2004,6,4,2,3,322,7
2004,6,4,2,3,323,22
2004,6,4,2,3,325,8
2004,6,4,2,3,331,92
2004,6,4,2,3,333,1
2004,6,4,2,3,340,117
2004,6,4,2,3,350,21
2004,6,4,2,3,360,189
2004,6,4,3,1,115,1
2004,6,4,3,1,116,6
2004,6,4,3,1,117,1
2004,6,4,3,1,120,1
2004,6,4,3,1,131,1
2004,6,4,3,1,132,15
2004,6,4,3,1,133,17
2004,6,4,3,1,134,16
2004,6,4,3,1,135,4
2004,6,4,3,1,136,5
2004,6,4,3,2,201,2
2004,6,4,3,3,312,1
2004,6,4,3,3,315,1
2004,6,4,3,3,322,1
2004,6,4,3,3,331,4
2004,6,4,3,3,340,1
2004,6,4,3,3,350,2
2004,6,4,3,3,360,5
2004,6,5,1,1,115,19
2004,6,5,1,1,116,33
2004,6,5,1,1,117,3
2004,6,5,1,1,118,6
2004,6,5,1,1,120,3
2004,6,5,1,1,131,23
2004,6,5,1,1,132,127
2004,6,5,1,1,133,109
2004,6,5,1,1,134,181
2004,6,5,1,1,135,42
2004,6,5,1,1,136,98
2004,6,5,1,2,201,23
2004,6,5,1,3,311,2
2004,6,5,1,3,312,2
2004,6,5,1,3,323,3
2004,6,5,1,3,324,725
2004,6,5,1,3,331,350
2004,6,5,1,3,333,46
2004,6,5,1,3,340,7
2004,6,5,1,3,360,40
2004,6,5,2,1,115,2
2004,6,5,2,1,116,1
2004,6,5,2,1,118,2
2004,6,5,2,1,120,1
2004,6,5,2,1,132,7
2004,6,5,2,1,133,2
2004,6,5,2,1,134,8
2004,6,5,2,1,135,2
2004,6,5,2,1,136,7
2004,6,5,2,2,201,2
2004,6,5,2,3,313,1
2004,6,5,2,3,314,1
2004,6,5,2,3,323,2
2004,6,5,2,3,324,51
2004,6,5,2,3,331,35
2004,6,5,2,3,333,2
2004,6,5,2,3,340,6
2004,6,5,2,3,360,12
2004,6,5,3,1,134,1
2004,6,5,3,3,324,2
2004,6,6,1,1,115,9
2004,6,6,1,1,116,37
2004,6,6,1,1,118,4
2004,6,6,1,1,120,1
2004,6,6,1,1,131,1
2004,6,6,1,1,132,15
2004,6,6,1,1,133,13
2004,6,6,1,1,134,27
2004,6,6,1,1,135,9
2004,6,6,1,1,136,65
2004,6,6,1,3,329,4299
2004,6,6,1,3,333,2
2004,6,6,1,3,340,1
2004,6,6,1,3,360,4
2004,6,6,2,1,116,2
2004,6,6,2,1,118,2
2004,6,6,2,1,132,1
2004,6,6,2,1,136,3
2004,6,6,2,3,329,177
2004,6,6,2,3,333,1
2004,6,6,2,3,340,1
2004,6,6,2,3,360,22
2004,6,6,3,3,329,4
2004,7,1,1,1,132,2
2004,7,1,1,1,134,7
2004,7,1,1,1,135,15
2004,7,1,1,1,136,65
2004,7,1,1,3,400,5702
2004,7,1,2,1,134,3
2004,7,1,2,1,135,4
2004,7,1,2,1,136,13
2004,7,1,2,3,340,3
2004,7,1,2,3,400,305
2004,7,1,3,1,134,2
2004,7,1,3,1,135,4
2004,7,1,3,1,136,8
2004,7,1,3,3,400,2197
2004,7,2,1,1,115,3
2004,7,2,1,1,116,11
2004,7,2,1,1,118,1
2004,7,2,1,1,131,6
2004,7,2,1,1,132,48
2004,7,2,1,1,133,121
2004,7,2,1,1,134,1162
2004,7,2,1,1,135,240
2004,7,2,1,1,136,411
2004,7,2,1,2,201,35
2004,7,2,1,2,202,19
2004,7,2,1,3,311,6
2004,7,2,1,3,312,2
2004,7,2,1,3,313,27
2004,7,2,1,3,314,16
2004,7,2,1,3,315,30
2004,7,2,1,3,319,1
2004,7,2,1,3,322,3
2004,7,2,1,3,323,3
2004,7,2,1,3,331,10
2004,7,2,1,3,333,3
2004,7,2,1,3,340,61
2004,7,2,1,3,350,587
2004,7,2,1,3,360,216
2004,7,2,2,1,115,7
2004,7,2,2,1,116,3
2004,7,2,2,1,120,1
2004,7,2,2,1,132,2
2004,7,2,2,1,133,15
2004,7,2,2,1,134,116
2004,7,2,2,1,135,54
2004,7,2,2,1,136,82
2004,7,2,2,2,201,12
2004,7,2,2,2,202,9
2004,7,2,2,3,311,1
2004,7,2,2,3,312,13
2004,7,2,2,3,313,18
2004,7,2,2,3,314,14
2004,7,2,2,3,315,3
2004,7,2,2,3,322,5
2004,7,2,2,3,331,5
2004,7,2,2,3,340,42
2004,7,2,2,3,350,148
2004,7,2,2,3,360,149
2004,7,2,3,1,115,1
2004,7,2,3,1,116,2
2004,7,2,3,1,117,1
2004,7,2,3,1,120,1
2004,7,2,3,1,132,3
2004,7,2,3,1,133,12
2004,7,2,3,1,134,85
2004,7,2,3,1,135,37
2004,7,2,3,1,136,45
2004,7,2,3,2,201,9
2004,7,2,3,2,202,2
2004,7,2,3,3,312,2
2004,7,2,3,3,313,3
2004,7,2,3,3,314,3
2004,7,2,3,3,315,3
2004,7,2,3,3,322,4
2004,7,2,3,3,331,6
2004,7,2,3,3,340,8
2004,7,2,3,3,350,98
2004,7,2,3,3,360,40
2004,7,3,1,1,115,11
2004,7,3,1,1,116,28
2004,7,3,1,1,117,2
2004,7,3,1,1,118,1
2004,7,3,1,1,131,10
2004,7,3,1,1,132,246
2004,7,3,1,1,133,364
2004,7,3,1,1,134,720
2004,7,3,1,1,135,94
2004,7,3,1,1,136,239
2004,7,3,1,2,201,69
2004,7,3,1,2,202,15
2004,7,3,1,3,311,2
2004,7,3,1,3,312,5
2004,7,3,1,3,313,18
2004,7,3,1,3,314,10
2004,7,3,1,3,315,33
2004,7,3,1,3,319,2
2004,7,3,1,3,322,15
2004,7,3,1,3,323,10
2004,7,3,1,3,331,19
2004,7,3,1,3,340,68
2004,7,3,1,3,350,128
2004,7,3,1,3,360,67
2004,7,3,2,1,115,7
2004,7,3,2,1,116,14
2004,7,3,2,1,117,4
2004,7,3,2,1,132,15
2004,7,3,2,1,133,16
2004,7,3,2,1,134,77
2004,7,3,2,1,135,74
2004,7,3,2,1,136,91
2004,7,3,2,2,201,46
2004,7,3,2,2,202,17
2004,7,3,2,3,311,2
2004,7,3,2,3,312,21
2004,7,3,2,3,313,32
2004,7,3,2,3,314,18
2004,7,3,2,3,315,8
2004,7,3,2,3,318,4
2004,7,3,2,3,322,8
2004,7,3,2,3,323,5
2004,7,3,2,3,331,8
2004,7,3,2,3,340,85
2004,7,3,2,3,350,21
2004,7,3,2,3,360,107
2004,7,3,3,1,116,3
2004,7,3,3,1,117,2
2004,7,3,3,1,118,1
2004,7,3,3,1,132,8
2004,7,3,3,1,133,11
2004,7,3,3,1,134,29
2004,7,3,3,1,135,8
2004,7,3,3,1,136,18
2004,7,3,3,2,201,15
2004,7,3,3,2,202,2
2004,7,3,3,3,312,1
2004,7,3,3,3,313,1
2004,7,3,3,3,315,1
2004,7,3,3,3,322,4
2004,7,3,3,3,323,2
2004,7,3,3,3,331,5
2004,7,3,3,3,340,10
2004,7,3,3,3,350,8
2004,7,3,3,3,360,9
2004,7,4,1,1,115,158
2004,7,4,1,1,116,301
2004,7,4,1,1,117,39
2004,7,4,1,1,118,14
2004,7,4,1,1,120,14
2004,7,4,1,1,131,285
2004,7,4,1,1,132,2255
2004,7,4,1,1,133,2317
2004,7,4,1,1,134,3170
2004,7,4,1,1,135,667
2004,7,4,1,1,136,1152
2004,7,4,1,2,201,389
2004,7,4,1,2,202,36
2004,7,4,1,3,311,30
2004,7,4,1,3,312,42
2004,7,4,1,3,313,64
2004,7,4,1,3,314,35
2004,7,4,1,3,315,93
2004,7,4,1,3,318,3
2004,7,4,1,3,319,17
2004,7,4,1,3,322,21
2004,7,4,1,3,323,76
2004,7,4,1,3,325,30
2004,7,4,1,3,331,953
2004,7,4,1,3,333,14
2004,7,4,1,3,340,366
2004,7,4,1,3,350,61
2004,7,4,1,3,360,275
2004,7,4,2,1,115,70
2004,7,4,2,1,116,98
2004,7,4,2,1,117,33
2004,7,4,2,1,118,3
2004,7,4,2,1,120,7
2004,7,4,2,1,131,7
2004,7,4,2,1,132,151
2004,7,4,2,1,133,138
2004,7,4,2,1,134,391
2004,7,4,2,1,135,371
2004,7,4,2,1,136,451
2004,7,4,2,2,201,257
2004,7,4,2,2,202,44
2004,7,4,2,3,311,28
2004,7,4,2,3,312,108
2004,7,4,2,3,313,133
2004,7,4,2,3,314,87
2004,7,4,2,3,315,41
2004,7,4,2,3,318,11
2004,7,4,2,3,319,6
2004,7,4,2,3,322,8
2004,7,4,2,3,323,46
2004,7,4,2,3,325,19
2004,7,4,2,3,331,252
2004,7,4,2,3,333,1
2004,7,4,2,3,340,367
2004,7,4,2,3,350,34
2004,7,4,2,3,360,272
2004,7,4,3,1,116,4
2004,7,4,3,1,117,1
2004,7,4,3,1,131,2
2004,7,4,3,1,132,14
2004,7,4,3,1,133,11
2004,7,4,3,1,134,17
2004,7,4,3,1,135,3
2004,7,4,3,1,136,7
2004,7,4,3,2,201,3
2004,7,4,3,3,311,1
2004,7,4,3,3,312,1
2004,7,4,3,3,313,1
2004,7,4,3,3,315,2
2004,7,4,3,3,322,1
2004,7,4,3,3,331,7
2004,7,4,3,3,340,4
2004,7,4,3,3,360,2
2004,7,5,1,1,115,19
2004,7,5,1,1,116,31
2004,7,5,1,1,117,4
2004,7,5,1,1,118,2
2004,7,5,1,1,120,4
2004,7,5,1,1,131,12
2004,7,5,1,1,132,78
2004,7,5,1,1,133,85
2004,7,5,1,1,134,150
2004,7,5,1,1,135,50
2004,7,5,1,1,136,91
2004,7,5,1,2,201,23
2004,7,5,1,3,313,1
2004,7,5,1,3,314,1
2004,7,5,1,3,323,2
2004,7,5,1,3,324,755
2004,7,5,1,3,331,527
2004,7,5,1,3,333,51
2004,7,5,1,3,340,14
2004,7,5,1,3,350,1
2004,7,5,1,3,360,39
2004,7,5,2,1,115,1
2004,7,5,2,1,116,2
2004,7,5,2,1,132,7
2004,7,5,2,1,133,4
2004,7,5,2,1,134,7
2004,7,5,2,1,135,5
2004,7,5,2,1,136,6
2004,7,5,2,2,201,2
2004,7,5,2,3,311,1
2004,7,5,2,3,312,2
2004,7,5,2,3,313,2
2004,7,5,2,3,314,1
2004,7,5,2,3,323,1
2004,7,5,2,3,324,85
2004,7,5,2,3,331,80
2004,7,5,2,3,333,3
2004,7,5,2,3,340,15
2004,7,5,2,3,360,13
2004,7,5,3,1,134,1
2004,7,5,3,3,324,1
2004,7,5,3,3,333,1
2004,7,6,1,1,115,13
2004,7,6,1,1,116,27
2004,7,6,1,1,118,6
2004,7,6,1,1,120,3
2004,7,6,1,1,131,2
2004,7,6,1,1,132,8
2004,7,6,1,1,133,8
2004,7,6,1,1,134,31
2004,7,6,1,1,135,16
2004,7,6,1,1,136,66
2004,7,6,1,3,329,5539
2004,7,6,1,3,333,4
2004,7,6,1,3,360,4
2004,7,6,2,1,115,1
2004,7,6,2,1,116,2
2004,7,6,2,1,118,1
2004,7,6,2,1,132,1
2004,7,6,2,1,133,1
2004,7,6,2,1,134,1
2004,7,6,2,1,135,1
2004,7,6,2,1,136,2
2004,7,6,2,3,329,271
2004,7,6,2,3,340,13
2004,7,6,2,3,360,20
2004,7,6,3,3,329,10
2004,8,1,1,1,133,1
2004,8,1,1,1,134,8
2004,8,1,1,1,135,8
2004,8,1,1,1,136,34
2004,8,1,1,3,400,3854
2004,8,1,2,1,134,1
2004,8,1,2,1,135,3
2004,8,1,2,1,136,11
2004,8,1,2,3,400,321
2004,8,1,3,1,134,4
2004,8,1,3,1,135,5
2004,8,1,3,1,136,16
2004,8,1,3,3,400,2000
2004,8,2,1,1,115,3
2004,8,2,1,1,116,27
2004,8,2,1,1,118,2
2004,8,2,1,1,120,1
2004,8,2,1,1,131,8
2004,8,2,1,1,132,134
2004,8,2,1,1,133,270
2004,8,2,1,1,134,1957
2004,8,2,1,1,135,286
2004,8,2,1,1,136,702
2004,8,2,1,2,201,46
2004,8,2,1,2,202,31
2004,8,2,1,3,311,5
2004,8,2,1,3,312,1
2004,8,2,1,3,313,23
2004,8,2,1,3,314,14
2004,8,2,1,3,315,45
2004,8,2,1,3,319,1
2004,8,2,1,3,322,4
2004,8,2,1,3,323,2
2004,8,2,1,3,331,20
2004,8,2,1,3,333,5
2004,8,2,1,3,340,104
2004,8,2,1,3,350,703
2004,8,2,1,3,360,226
2004,8,2,2,1,115,2
2004,8,2,2,1,116,12
2004,8,2,2,1,118,1
2004,8,2,2,1,132,4
2004,8,2,2,1,133,23
2004,8,2,2,1,134,130
2004,8,2,2,1,135,88
2004,8,2,2,1,136,149
2004,8,2,2,2,201,11
2004,8,2,2,2,202,9
2004,8,2,2,3,311,4
2004,8,2,2,3,312,9
2004,8,2,2,3,313,25
2004,8,2,2,3,314,9
2004,8,2,2,3,315,9
2004,8,2,2,3,318,1
2004,8,2,2,3,322,6
2004,8,2,2,3,331,3
2004,8,2,2,3,340,76
2004,8,2,2,3,350,161
2004,8,2,2,3,360,247
2004,8,2,3,1,115,1
2004,8,2,3,1,116,6
2004,8,2,3,1,131,1
2004,8,2,3,1,132,3
2004,8,2,3,1,133,17
2004,8,2,3,1,134,110
2004,8,2,3,1,135,38
2004,8,2,3,1,136,68
2004,8,2,3,2,201,14
2004,8,2,3,2,202,6
2004,8,2,3,3,311,1
2004,8,2,3,3,313,8
2004,8,2,3,3,315,1
2004,8,2,3,3,322,1
2004,8,2,3,3,323,1
2004,8,2,3,3,331,1
2004,8,2,3,3,340,13
2004,8,2,3,3,350,89
2004,8,2,3,3,360,33
2004,8,3,1,1,115,12
2004,8,3,1,1,116,64
2004,8,3,1,1,117,5
2004,8,3,1,1,118,6
2004,8,3,1,1,131,25
2004,8,3,1,1,132,698
2004,8,3,1,1,133,956
2004,8,3,1,1,134,1701
2004,8,3,1,1,135,189
2004,8,3,1,1,136,639
2004,8,3,1,2,201,192
2004,8,3,1,2,202,25
2004,8,3,1,3,311,8
2004,8,3,1,3,312,15
2004,8,3,1,3,313,23
2004,8,3,1,3,314,37
2004,8,3,1,3,315,68
2004,8,3,1,3,322,18
2004,8,3,1,3,323,17
2004,8,3,1,3,331,33
2004,8,3,1,3,333,1
2004,8,3,1,3,340,112
2004,8,3,1,3,350,444
2004,8,3,1,3,360,156
2004,8,3,2,1,115,5
2004,8,3,2,1,116,24
2004,8,3,2,1,117,12
2004,8,3,2,1,131,1
2004,8,3,2,1,132,40
2004,8,3,2,1,133,52
2004,8,3,2,1,134,152
2004,8,3,2,1,135,114
2004,8,3,2,1,136,163
2004,8,3,2,2,201,68
2004,8,3,2,2,202,11
2004,8,3,2,3,311,3
2004,8,3,2,3,312,24
2004,8,3,2,3,313,41
2004,8,3,2,3,314,7
2004,8,3,2,3,315,5
2004,8,3,2,3,318,7
2004,8,3,2,3,322,6
2004,8,3,2,3,323,5
2004,8,3,2,3,331,14
2004,8,3,2,3,340,113
2004,8,3,2,3,350,45
2004,8,3,2,3,360,182
2004,8,3,3,1,115,2
2004,8,3,3,1,116,4
2004,8,3,3,1,117,1
2004,8,3,3,1,132,7
2004,8,3,3,1,133,26
2004,8,3,3,1,134,55
2004,8,3,3,1,135,19
2004,8,3,3,1,136,31
2004,8,3,3,2,201,25
2004,8,3,3,2,202,2
2004,8,3,3,3,312,6
2004,8,3,3,3,313,3
2004,8,3,3,3,314,3
2004,8,3,3,3,315,2
2004,8,3,3,3,318,3
2004,8,3,3,3,322,2
2004,8,3,3,3,323,3
2004,8,3,3,3,331,5
2004,8,3,3,3,340,8
2004,8,3,3,3,350,12
2004,8,3,3,3,360,17
2004,8,4,1,1,115,90
2004,8,4,1,1,116,230
2004,8,4,1,1,117,34
2004,8,4,1,1,118,21
2004,8,4,1,1,120,2
2004,8,4,1,1,131,152
2004,8,4,1,1,132,1703
2004,8,4,1,1,133,1834
2004,8,4,1,1,134,3262
2004,8,4,1,1,135,817
2004,8,4,1,1,136,1224
2004,8,4,1,2,201,609
2004,8,4,1,2,202,61
2004,8,4,1,3,311,37
2004,8,4,1,3,312,61
2004,8,4,1,3,313,103
2004,8,4,1,3,314,115
2004,8,4,1,3,315,160
2004,8,4,1,3,318,2
2004,8,4,1,3,319,19
2004,8,4,1,3,322,18
2004,8,4,1,3,323,112
2004,8,4,1,3,325,36
2004,8,4,1,3,331,1406
2004,8,4,1,3,333,14
2004,8,4,1,3,340,613
2004,8,4,1,3,350,119
2004,8,4,1,3,360,292
2004,8,4,2,1,115,49
2004,8,4,2,1,116,152
2004,8,4,2,1,117,36
2004,8,4,2,1,118,1
2004,8,4,2,1,120,4
2004,8,4,2,1,131,4
2004,8,4,2,1,132,162
2004,8,4,2,1,133,148
2004,8,4,2,1,134,585
2004,8,4,2,1,135,483
2004,8,4,2,1,136,515
2004,8,4,2,2,201,323
2004,8,4,2,2,202,41
2004,8,4,2,3,311,26
2004,8,4,2,3,312,110
2004,8,4,2,3,313,154
2004,8,4,2,3,314,109
2004,8,4,2,3,315,83
2004,8,4,2,3,318,12
2004,8,4,2,3,319,1
2004,8,4,2,3,322,12
2004,8,4,2,3,323,59
2004,8,4,2,3,325,25
2004,8,4,2,3,331,300
2004,8,4,2,3,333,1
2004,8,4,2,3,340,488
2004,8,4,2,3,350,34
2004,8,4,2,3,360,395
2004,8,4,3,1,117,1
2004,8,4,3,1,132,18
2004,8,4,3,1,133,16
2004,8,4,3,1,134,37
2004,8,4,3,1,135,7
2004,8,4,3,1,136,14
2004,8,4,3,2,201,10
2004,8,4,3,2,202,1
2004,8,4,3,3,313,2
2004,8,4,3,3,314,1
2004,8,4,3,3,315,3
2004,8,4,3,3,319,1
2004,8,4,3,3,322,1
2004,8,4,3,3,323,1
2004,8,4,3,3,331,8
2004,8,4,3,3,340,9
2004,8,4,3,3,350,1
2004,8,4,3,3,360,2
2004,8,5,1,1,115,8
2004,8,5,1,1,116,25
2004,8,5,1,1,117,3
2004,8,5,1,1,118,3
2004,8,5,1,1,120,1
2004,8,5,1,1,131,10
2004,8,5,1,1,132,56
2004,8,5,1,1,133,69
2004,8,5,1,1,134,149
2004,8,5,1,1,135,46
2004,8,5,1,1,136,73
2004,8,5,1,2,201,16
2004,8,5,1,2,202,1
2004,8,5,1,3,311,3
2004,8,5,1,3,313,2
2004,8,5,1,3,314,6
2004,8,5,1,3,315,1
2004,8,5,1,3,323,4
2004,8,5,1,3,324,732
2004,8,5,1,3,331,599
2004,8,5,1,3,333,36
2004,8,5,1,3,340,20
2004,8,5,1,3,350,1
2004,8,5,1,3,360,36
2004,8,5,2,1,115,3
2004,8,5,2,1,116,2
2004,8,5,2,1,117,3
2004,8,5,2,1,118,1
2004,8,5,2,1,131,1
2004,8,5,2,1,132,5
2004,8,5,2,1,133,3
2004,8,5,2,1,134,9
2004,8,5,2,1,135,7
2004,8,5,2,1,136,7
2004,8,5,2,2,201,1
2004,8,5,2,3,314,3
2004,8,5,2,3,315,1
2004,8,5,2,3,323,1
2004,8,5,2,3,324,122
2004,8,5,2,3,331,109
2004,8,5,2,3,333,2
2004,8,5,2,3,340,33
2004,8,5,2,3,360,28
2004,8,5,3,3,324,1
2004,8,5,3,3,360,1
2004,8,6,1,1,115,4
2004,8,6,1,1,116,16
2004,8,6,1,1,118,2
2004,8,6,1,1,120,1
2004,8,6,1,1,132,8
2004,8,6,1,1,133,8
2004,8,6,1,1,134,20
2004,8,6,1,1,135,18
2004,8,6,1,1,136,63
2004,8,6,1,3,329,5666
2004,8,6,1,3,333,2
2004,8,6,1,3,360,5
2004,8,6,2,1,116,2
2004,8,6,2,1,132,4
2004,8,6,2,1,135,1
2004,8,6,2,1,136,1
2004,8,6,2,3,329,336
2004,8,6,2,3,333,2
2004,8,6,2,3,340,34
2004,8,6,2,3,360,39
2004,8,6,3,3,329,9
2004,8,6,3,3,340,1
2004,9,1,1,1,132,1
2004,9,1,1,1,133,2
2004,9,1,1,1,134,15
2004,9,1,1,1,135,16
2004,9,1,1,1,136,57
2004,9,1,1,3,400,5503
2004,9,1,2,1,135,4
2004,9,1,2,1,136,13
2004,9,1,2,3,340,1
2004,9,1,2,3,400,304
2004,9,1,3,1,134,3
2004,9,1,3,1,135,1
2004,9,1,3,1,136,3
2004,9,1,3,3,400,1310
2004,9,2,1,1,115,5
2004,9,2,1,1,116,21
2004,9,2,1,1,118,4
2004,9,2,1,1,131,7
2004,9,2,1,1,132,138
2004,9,2,1,1,133,341
2004,9,2,1,1,134,2300
2004,9,2,1,1,135,375
2004,9,2,1,1,136,833
2004,9,2,1,2,201,66
2004,9,2,1,2,202,40
2004,9,2,1,3,311,8
2004,9,2,1,3,312,3
2004,9,2,1,3,313,21
2004,9,2,1,3,314,22
2004,9,2,1,3,315,38
2004,9,2,1,3,319,1
2004,9,2,1,3,322,9
2004,9,2,1,3,323,10
2004,9,2,1,3,331,11
2004,9,2,1,3,333,9
2004,9,2,1,3,340,87
2004,9,2,1,3,350,818
2004,9,2,1,3,360,261
2004,9,2,2,1,115,1
2004,9,2,2,1,116,5
2004,9,2,2,1,117,3
2004,9,2,2,1,132,16
2004,9,2,2,1,133,25
2004,9,2,2,1,134,126
2004,9,2,2,1,135,77
2004,9,2,2,1,136,145
2004,9,2,2,2,201,9
2004,9,2,2,2,202,4
2004,9,2,2,3,311,2
2004,9,2,2,3,312,7
2004,9,2,2,3,313,10
2004,9,2,2,3,314,3
2004,9,2,2,3,315,8
2004,9,2,2,3,322,2
2004,9,2,2,3,323,1
2004,9,2,2,3,331,2
2004,9,2,2,3,340,43
2004,9,2,2,3,350,148
2004,9,2,2,3,360,314
2004,9,2,3,1,115,2
2004,9,2,3,1,132,2
2004,9,2,3,1,133,13
2004,9,2,3,1,134,69
2004,9,2,3,1,135,26
2004,9,2,3,1,136,48
2004,9,2,3,2,201,8
2004,9,2,3,2,202,1
2004,9,2,3,3,311,2
2004,9,2,3,3,313,4
2004,9,2,3,3,314,1
2004,9,2,3,3,315,1
2004,9,2,3,3,322,2
2004,9,2,3,3,323,1
2004,9,2,3,3,340,9
2004,9,2,3,3,350,62
2004,9,2,3,3,360,36
2004,9,3,1,1,115,18
2004,9,3,1,1,116,73
2004,9,3,1,1,117,5
2004,9,3,1,1,118,4
2004,9,3,1,1,131,41
2004,9,3,1,1,132,732
2004,9,3,1,1,133,1014
2004,9,3,1,1,134,2321
2004,9,3,1,1,135,311
2004,9,3,1,1,136,860
2004,9,3,1,2,201,235
2004,9,3,1,2,202,31
2004,9,3,1,3,311,3
2004,9,3,1,3,312,23
2004,9,3,1,3,313,23
2004,9,3,1,3,314,19
2004,9,3,1,3,315,77
2004,9,3,1,3,319,1
2004,9,3,1,3,322,26
2004,9,3,1,3,323,30
2004,9,3,1,3,331,24
2004,9,3,1,3,340,110
2004,9,3,1,3,350,626
2004,9,3,1,3,360,193
2004,9,3,2,1,115,5
2004,9,3,2,1,116,16
2004,9,3,2,1,117,4
2004,9,3,2,1,118,2
2004,9,3,2,1,120,2
2004,9,3,2,1,131,2
